Filename,AI,Source,Comments
11241.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__mgr__OptionsManager.j_11240.java
11242.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__mgr__ServiceManager.j_11241.java
11243.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__mgr__ToolTaskManager.j_11242.java
11244.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__ModalPluginTool.j_11243.java
11245.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__Plugin.j_11244.java
11246.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginConfigurationModel.j_11245.java
11247.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginEvent.j_11246.java
11248.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginInfo.j_11247.java
11249.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginManager.j_11248.java
11250.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginTool.j_11249.java
11251.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginToolMacAboutHandler.j_11250.java
11252.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__PluginToolMacQuitHandler.j_11251.java
11253.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__ServiceInfo.j_11252.java
11254.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__ServiceInterfaceImplementationPair.j_11253.java
11255.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__SettableApplicationInformationDisplayFactory.j_11254.java
11256.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__StandAloneApplication.j_11255.java
11257.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__StandAlonePluginTool.j_11256.java
11258.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__ToolEventName.j_11257.java
11259.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__ToolServicesAdapter.j_11258.java
11260.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__OptionsService.j_11259.java
11261.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginClassManager.j_11260.java
11262.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginConstructionException.j_11261.java
11263.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginDescription.j_11262.java
11264.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginEventListener.j_11263.java
11265.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginException.j_11264.java
11266.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginPackage.j_11265.java
11267.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginPackageState.j_11266.java
11268.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginStatus.j_11267.java
11269.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__PluginUtils.j_11268.java
11270.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__TransientToolState.j_11269.java
11271.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__plugintool__util__UndoRedoToolState.j_11270.java
11272.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__DefaultProject.j_11271.java
11273.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__DefaultProjectManager.j_11272.java
11274.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__ProjectDataService.j_11273.java
11275.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__ProjectJarWriter.j_11274.java
11276.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__ProjectLock.j_11275.java
11277.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__ConnectionDescriptor.j_11276.java
11278.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__GhidraTool.j_11277.java
11279.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__GhidraToolTemplate.j_11278.java
11280.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__OpenFileDropHandlerFactory.j_11279.java
11281.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__SelectChangedToolDialog.j_11280.java
11282.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__ToolConnectionImpl.j_11281.java
11283.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__ToolManagerImpl.j_11282.java
11284.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__ToolServicesImpl.j_11283.java
11285.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__tool__WorkspaceImpl.j_11284.java
11286.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__project__ToolChestImpl.j_11285.java
11287.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__DefaultGhidraProtocolConnector.j_11286.java
11288.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__DefaultGhidraProtocolHandler.j_11287.java
11289.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__DefaultLocalGhidraProtocolConnector.j_11288.java
11290.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__GhidraProtocolConnector.j_11289.java
11291.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__GhidraProtocolHandler.j_11290.java
11292.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__GhidraURL.j_11291.java
11293.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__GhidraURLConnection.j_11292.java
11294.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__GhidraURLWrappedContent.j_11293.java
11295.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__Handler.j_11294.java
11296.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__RepositoryInfo.j_11295.java
11297.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__TransientProjectData.j_11296.java
11298.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__protocol__ghidra__TransientProjectManager.j_11297.java
11299.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GScheduledTask.j_11298.java
11300.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTask.j_11299.java
11301.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskGroup.j_11300.java
11302.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskListener.j_11301.java
11303.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskListenerAdapter.j_11302.java
11304.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskManager.j_11303.java
11305.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskManagerFactory.j_11304.java
11306.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskManagerPanel.j_11305.java
11307.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskMonitor.j_11306.java
11308.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__GTaskResult.j_11307.java
11309.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__CompletedTaskListModel.j_11308.java
11310.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__GProgressBar.j_11309.java
11311.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__GTaskListModel.j_11310.java
11312.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__GTaskResultInfo.j_11311.java
11313.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__GTaskResultPanel.j_11312.java
11314.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__AbstractTaskInfo.j_11313.java
11315.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__GroupInfo.j_11314.java
11316.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__ScheduledTaskPanel.j_11315.java
11317.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__TaskInfo.j_11316.java
11318.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__TaskViewer.j_11317.java
11319.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__gui__taskview__TaskViewerComponent.j_11318.java
11320.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__task__MulticastTaskListener.j_11319.java
11321.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__framework__ToolUtils.j_11320.java
11322.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__MiscellaneousPluginPackage.j_11321.java
11323.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__project__test__TestProjectManager.j_11322.java
11324.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__ProjectInitializer.j_11323.java
11325.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__util__exception__RollbackException.j_11324.java
11326.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__util__exception__VersionException.j_11325.java
11327.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__util__Lock.j_11326.java
11328.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__main__java__ghidra__util__VersionExceptionHandler.j_11327.java
11329.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__data__DummyDomainObject.j_11328.java
11330.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__main__projectdata__actions__DeleteProjectFilesTaskTest.j_11329.java
11331.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__main__projectdata__actions__VersionControlCheckOutActionTest.j_11330.java
11332.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__model__TestDummyDomainFile.j_11331.java
11333.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__model__TestDummyDomainFolder.j_11332.java
11334.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__model__TestDummyProjectData.j_11333.java
11335.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__plugintool__DummyPluginTool.j_11334.java
11336.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__task__GenericDomainObjectDB.j_11335.java
11337.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__task__GTaskTest.j_11336.java
11338.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__task__SimpleTask.j_11337.java
11339.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test__java__ghidra__framework__task__TaskSimulator.j_11338.java
11340.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test.slow__java__ghidra__framework__task__GProgressBarTest.j_11339.java
11341.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__Project__src__test.slow__java__ghidra__framework__task__gui__GTaskGUITest.j_11340.java
11342.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__Emulator.j_11341.java
11343.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__EmulatorConfiguration.j_11342.java
11344.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__EmulatorHelper.j_11343.java
11345.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__FilteredMemoryState.j_11344.java
11346.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__CompositeLoadImage.j_11345.java
11347.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__EmulatorLoadData.j_11346.java
11348.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__MemoryImage.j_11347.java
11349.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__MemoryLoadImage.j_11348.java
11350.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__ProgramLoadImage.j_11349.java
11351.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__ProgramMappedLoadImage.j_11350.java
11352.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__memory__ProgramMappedMemory.j_11351.java
11353.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__MemoryAccessFilter.j_11352.java
11354.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__state__DumpMiscState.j_11353.java
11355.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__state__FilteredMemoryPageOverlay.j_11354.java
11356.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__state__FilteredRegisterBank.j_11355.java
11357.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__emulator__state__RegisterState.j_11356.java
11358.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__merge__DataTypeManagerOwner.j_11357.java
11359.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__Assembler.j_11358.java
11360.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblerBuilder.j_11359.java
11361.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__Assemblers.j_11360.java
11362.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblyError.j_11361.java
11363.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblyException.j_11362.java
11364.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblySelectionError.j_11363.java
11365.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblySelector.j_11364.java
11366.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblySemanticException.j_11365.java
11367.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__AssemblySyntaxException.j_11366.java
11368.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__AbstractBinaryExpressionSolver.j_11367.java
11369.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__AbstractExpressionSolver.j_11368.java
11370.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__AbstractUnaryExpressionSolver.j_11369.java
11371.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__AndExpressionSolver.j_11370.java
11372.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__ConstantValueSolver.j_11371.java
11373.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__ContextFieldSolver.j_11372.java
11374.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__DefaultSolverHint.j_11373.java
11375.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__DivExpressionSolver.j_11374.java
11376.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__EndInstructionValueSolver.j_11375.java
11377.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__LeftShiftExpressionSolver.j_11376.java
11378.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__MaskedLong.j_11377.java
11379.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__MinusExpressionSolver.j_11378.java
11380.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__MultExpressionSolver.j_11379.java
11381.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__NeedsBackfillException.j_11380.java
11382.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__NotExpressionSolver.j_11381.java
11383.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__OperandValueSolver.j_11382.java
11384.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__OrExpressionSolver.j_11383.java
11385.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__PlusExpressionSolver.j_11384.java
11386.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__RecursiveDescentSolver.j_11385.java
11387.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__RightShiftExpressionSolver.j_11386.java
11388.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__SolverException.j_11387.java
11389.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__SolverHint.j_11388.java
11390.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__StartInstructionValueSolver.j_11389.java
11391.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__SubExpressionSolver.j_11390.java
11392.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__TokenFieldSolver.j_11391.java
11393.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__expr__XorExpressionSolver.j_11392.java
11394.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AbstractAssemblyGrammar.j_11393.java
11395.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AbstractAssemblyProduction.j_11394.java
11396.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AssemblyExtendedGrammar.j_11395.java
11397.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AssemblyExtendedProduction.j_11396.java
11398.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AssemblyGrammar.j_11397.java
11399.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AssemblyGrammarException.j_11398.java
11400.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Framework__SoftwareModeling__src__main__java__ghidra__app__plugin__assembler__sleigh__grammars__AssemblyProduction.j_11399.java
